x,y,charge
     0.53372810,     0.63761455,    -1.00000000
     0.11378661,     0.45245197,     1.00000000
    -0.47505172,     0.11507658,    -1.00000000
    -0.12991565,     0.09409931,     1.00000000
    -0.81924610,    -0.75463821,    -1.00000000
    -0.62151107,    -0.03113815,     1.00000000
    -1.49723660,    -0.87393648,    -1.00000000
     0.99276601,    -0.40262770,     1.00000000
     0.20202508,    -0.95660780,    -1.00000000
    -0.54672414,    -0.69617124,     1.00000000
    -0.00862541,     0.66628017,    -1.00000000
     0.38855461,    -0.23872243,     1.00000000
    -0.70302536,     0.34465926,    -1.00000000
    -0.92754313,     0.38740858,     1.00000000
     0.02567128,    -0.22523176,    -1.00000000
    -0.41427909,    -0.19624445,     1.00000000
    -0.29681561,     0.47530749,    -1.00000000
    -0.14479795,    -0.87782058,     1.00000000
     0.99975550,     0.98166448,    -1.00000000
    -0.54172578,     0.71857531,     1.00000000
     0.36354315,     0.44491107,    -1.00000000
    -0.43514935,     0.29922694,     1.00000000
     0.75362199,    -0.30998167,    -1.00000000
    -0.97215565,    -0.30414831,     1.00000000
     0.15124595,     0.99815126,    -1.00000000
    -0.40525309,    -0.99147826,     1.00000000
     0.04952840,     0.16671296,    -1.00000000
     0.40084055,     0.47096449,     1.00000000
    -0.94516937,    -0.19578939,    -1.00000000
    -0.63339125,    -0.35518321,     1.00000000
     0.35428288,    -0.17128773,    -1.00000000
    -0.82143722,     0.84196949,     1.00000000
     0.91138602,    -0.80717131,    -1.00000000
    -0.69352067,    -0.16302203,     1.00000000
    -0.66927043,    -0.96653928,    -1.00000000
    -0.20389398,    -0.71441632,     1.00000000
     0.65448887,     0.91085893,    -1.00000000
     0.90934325,     0.14165903,     1.00000000
     0.84494606,     0.35117341,    -1.00000000
     0.76099759,    -0.24361203,     1.00000000
    -0.54523737,    -0.35031575,    -1.00000000
     0.32954118,    -0.20674332,     1.00000000
     0.09675461,     0.36848427,    -1.00000000
    -4.26745553,    -0.54195810,     1.00000000
    -0.68623336,    -0.32644391,    -1.00000000
    -0.85691812,    -0.62445510,     1.00000000
     0.92916635,     0.73693051,    -1.00000000
     0.01765467,     0.07604313,     1.00000000
    -0.39270125,     0.54472814,    -1.00000000
     0.51151280,     0.63940691,     1.00000000
