x,y,charge
     0.57531010,    -0.11703985,    -1.00000000
     0.14003187,     0.33867352,     1.00000000
     0.83245373,    -0.29739207,    -1.00000000
     0.11368170,     0.06473491,     1.00000000
    -0.79105767,     0.84473494,    -1.00000000
    -0.88855092,     0.90267528,     1.00000000
    -0.00184377,    -0.72510509,    -1.00000000
     0.89553806,     0.75644846,     1.00000000
     0.67080636,     0.48566880,    -1.00000000
     0.02294289,    -0.11758913,     1.00000000
     0.53381526,    -0.45199698,    -1.00000000
    -0.63148546,     0.36244422,     1.00000000
    -0.20163144,    -0.45857409,    -1.00000000
     0.56209891,    -0.25890962,     1.00000000
     0.80588942,     0.92601493,    -1.00000000
    -0.93040262,    -0.13794615,     1.00000000
    -0.67436696,    -0.63380471,    -1.00000000
     0.81349713,    -0.09500843,     1.00000000
    -0.61653482,     0.93791768,    -1.00000000
    -0.75628533,    -0.41628057,     1.00000000
    -0.46046566,     0.23016511,    -1.00000000
     0.37096523,    -0.60639147,     1.00000000
     0.00936926,     0.55714463,    -1.00000000
     0.84862195,    -0.98423088,     1.00000000
     0.41148165,     0.78474328,    -1.00000000
    -0.98930925,     0.54189376,     1.00000000
    -0.06109555,    -0.25950117,    -1.00000000
    -0.40191935,     0.77713749,     1.00000000
    -0.55524252,    -0.82920317,    -1.00000000
    -0.26067672,    -0.52073742,     1.00000000
     0.83208683,    -0.72125953,    -1.00000000
    -0.21608669,     0.09220010,     1.00000000
    -0.88314561,     0.51894274,    -1.00000000
     0.94105046,     0.92789926,     1.00000000
    -0.43514511,     0.97666151,    -1.00000000
    -0.94380004,    -0.80337704,     1.00000000
     0.23147954,    -0.55850083,    -1.00000000
    -0.22671468,    -0.42625401,     1.00000000
     0.98758869,     0.76691184,    -1.00000000
     0.93297108,    -0.16833450,     1.00000000
     0.73835276,     0.92904567,    -1.00000000
    -0.72251676,     0.80898447,     1.00000000
    -0.67960974,     0.37504783,    -1.00000000
    -0.07290361,    -0.55145449,     1.00000000
    -0.20712113,    -0.06918752,    -1.00000000
    -0.90335269,     0.28922074,     1.00000000
     0.97373341,    -0.18369047,    -1.00000000
     0.79745125,    -0.69120048,     1.00000000
     0.46224444,    -0.93735405,    -1.00000000
    -0.36119018,     0.28886313,     1.00000000
