x,y,charge
     0.78436007,    -0.38372350,    -1.00000000
     0.19911641,     0.31941884,     1.00000000
     0.37302335,     0.63745876,    -1.00000000
   -40.48083598,   -32.34007860,     1.00000000
    -0.53700107,     0.56526382,    -1.00000000
     0.21450427,     0.86804394,     1.00000000
     0.96151299,     0.24230401,    -1.00000000
     0.01722528,     0.86735008,     1.00000000
     0.81927770,     0.67528535,    -1.00000000
    -0.20240982,    -0.90527679,     1.00000000
     0.99224312,    -0.95243820,    -1.00000000
    -0.60647684,    -0.29308080,     1.00000000
    -0.53155368,     0.55152728,    -1.00000000
     0.72090127,    -0.11647734,     1.00000000
     0.32481902,     0.92399814,    -1.00000000
    -0.73618104,    -0.32039878,     1.00000000
    -0.63056535,    -0.88113614,    -1.00000000
     0.66683853,     0.37536609,     1.00000000
    -0.98605977,     0.92285741,    -1.00000000
    -0.79175861,     0.24938730,     1.00000000
    -0.95503712,     0.66383338,    -1.00000000
    -0.74674164,     0.72060896,     1.00000000
     0.23312194,     0.28569644,    -1.00000000
     0.00791450,     0.42072189,     1.00000000
     0.00430050,     0.83947560,    -1.00000000
    -0.66779219,     0.41889553,     1.00000000
    -0.71512015,    -0.64861721,    -1.00000000
     0.96932423,    -0.89329970,     1.00000000
     0.02792429,     0.47314140,    -1.00000000
    -0.06051069,    -0.62717477,     1.00000000
    -0.64658560,     0.85546560,    -1.00000000
     0.24935061,    -0.31226961,     1.00000000
    -0.85208731,     0.04384134,    -1.00000000
     0.62889982,     0.50881568,     1.00000000
    -0.71565011,     0.26092951,    -1.00000000
    -0.77813020,    -0.92580152,     1.00000000
     0.32963497,     0.62929451,    -1.00000000
     0.56943458,    -0.67651057,     1.00000000
    -0.07690164,     0.20859591,    -1.00000000
    -0.75571813,     0.37648372,     1.00000000
     0.73744770,     0.98835428,    -1.00000000
    -0.49399247,    -0.50209304,     1.00000000
    -0.81725049,    -0.37074011,    -1.00000000
    -0.96225465,    -0.18325209,     1.00000000
     0.67551980,    -0.18439885,    -1.00000000
    -0.01740632,     0.50130018,     1.00000000
   -37.63158120,   -30.31687909,    -1.00000000
     0.86940303,     0.65284859,     1.00000000
     0.41407266,    -0.85050101,    -1.00000000
     0.60907036,     0.12531059,     1.00000000
