x,y,charge
    -0.58111359,    -0.58777466,    -1.00000000
    -0.20076738,     0.79191614,     1.00000000
    -0.75732136,     0.91045954,    -1.00000000
    -0.56535000,     0.58347619,     1.00000000
     0.31425431,     0.14947964,    -1.00000000
    -0.08127945,    -0.09118655,     1.00000000
     0.59611289,     0.18855026,    -1.00000000
     0.91624951,    -0.33937108,     1.00000000
    -0.82603364,     0.15971232,    -1.00000000
     0.45868688,    -0.32184864,     1.00000000
    -0.45825636,     0.04642221,    -1.00000000
     0.34258109,    -0.64501432,     1.00000000
    -0.27904740,    -0.84430306,    -1.00000000
     0.83700064,     0.02407422,     1.00000000
     0.39371303,     0.06172967,    -1.00000000
    -0.74492540,     0.30775759,     1.00000000
     0.30172281,    -0.37153901,    -1.00000000
     0.82926831,    -0.90749833,     1.00000000
     0.79578515,     0.65618757,    -1.00000000
    -0.01592896,    -0.26417422,     1.00000000
     0.64610994,     0.99698603,    -1.00000000
    -0.74302170,     0.79930244,     1.00000000
     0.65234322,     0.89230030,    -1.00000000
    -0.97095873,    -0.83079553,     1.00000000
     0.84613561,     0.93023524,    -1.00000000
    -0.56499135,    -0.54496791,     1.00000000
     0.40283020,    -0.65716983,    -1.00000000
    -0.10845269,     0.55420254,     1.00000000
    -0.68586778,    -0.07242148,    -1.00000000
    -0.17254137,    -0.79720949,     1.00000000
    -0.00288765,    -0.92925726,    -1.00000000
    -0.99540406,     0.81194715,     1.00000000
     0.85721871,    -0.88288879,    -1.00000000
     0.10755789,     0.99441096,     1.00000000
    -0.45261721,    -4.23664302,    -1.00000000
     0.16086780,    -0.54397004,     1.00000000
     0.68703148,    -0.00717896,    -1.00000000
    -0.68694835,     0.15360511,     1.00000000
     0.94178198,     0.98190635,    -1.00000000
     0.84932038,    -3.11232213,     1.00000000
    -0.84324576,    -0.65687245,    -1.00000000
     0.72038126,     0.22851277,     1.00000000
     0.44416517,    -0.98074135,    -1.00000000
   -15.11244982,    -0.27849209,     1.00000000
     0.76752694,    -0.18592890,    -1.00000000
     0.49205726,     0.12533315,     1.00000000
     0.99214795,     0.46455740,    -1.00000000
   -14.43653914,     0.82359332,     1.00000000
     0.89979794,     0.15236758,    -1.00000000
    -0.43984161,     0.99280745,     1.00000000
